host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7,prop.gp.8,prop.gp.9,prop.gp.10,prop.gp.11,prop.gp.12,prop.gp.13,prop.gp.14
28,8200_to_8299,8249.5,13,13,5,13,0.005605923076923077,0.0059960000000000005,0.017091000000000002,0.025708,0.01120902564102564,0.0119894,0.005605923076923077,0.0059960000000000005,0.017091000000000002,0.025708,0.01120902564102564,0.0119894,0.38461538461538464,0.38461538461538464,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0,0,0
34,8200_to_8299,8249.5,11,11,3,3,0.018032636363636362,0.0051852,0.042529000000000004,0.07282300000000001,0.026617636363636368,0.0103694,0.018032636363636362,0.0051852,0.042529000000000004,0.07282300000000001,0.026617636363636368,0.0103694,0.45454545454545453,0.45454545454545453,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0
35,8200_to_8299,8249.5,9,9,8,9,0.005244333333333332,0.006431000000000001,0.012867999999999994,0.021469999999999996,0.01048633333333333,0.012862000000000002,0.005244333333333332,0.006431000000000001,0.012867999999999994,0.021469999999999996,0.01048633333333333,0.012862000000000002,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0
4,8200_to_8299,8249.5,17,17,3,3,0.05322264705882354,0.008285866666666667,0.055158000000000006,0.085084,0.027040588235294122,0.015590971428571429,0.05322264705882354,0.008285866666666667,0.055158000000000006,0.085084,0.027040588235294122,0.015590971428571429,0.8823529411764706,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0
7,8200_to_8299,8249.5,8,8,6,8,0.004838124999999999,0.004283,0.008725,0.017292999999999996,0.009673607142857142,0.008566,0.004838124999999999,0.004283,0.008725,0.017292999999999996,0.009673607142857142,0.008566,0.25,0.25,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0
8,8200_to_8299,8249.5,5,5,3,3,0.0033986000000000003,0.002839666666666666,0.008515,0.012752,0.006791599999999999,0.005678666666666666,0.0033986000000000003,0.002839666666666666,0.008515,0.012752,0.006791599999999999,0.005678666666666666,0.6,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0
9,8200_to_8299,8249.5,7,7,1,6,0.0031267142857142856,0.0031267142857142856,0.017606,0.021866,0.006251809523809524,0.006251809523809524,0.0031267142857142856,0.0031267142857142856,0.017606,0.021866,0.006251809523809524,0.006251809523809524,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8300_to_8399,8349.5,7,7,4,7,0.003114142857142857,0.005809333333333333,0.013105,0.017449,0.006225238095238095,0.011616666666666668,0.003114142857142857,0.005809333333333333,0.013105,0.017449,0.006225238095238095,0.011616666666666668,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0
10,8300_to_8399,8349.5,14,14,7,7,0.01392057142857143,0.009646600000000002,0.04286000000000001,0.086704,0.025086813186813186,0.0166926,0.01392057142857143,0.009646600000000002,0.04286000000000001,0.086704,0.025086813186813186,0.0166926,0.35714285714285715,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,0,0,0,0,0,0
12,8300_to_8399,8349.5,7,7,3,3,0.014236142857142859,0.00540975,0.013006,0.034656,0.020619142857142857,0.010818166666666665,0.014236142857142859,0.00540975,0.013006,0.034656,0.020619142857142857,0.010818166666666665,0.5714285714285714,0.2857142857142857,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0
13,8300_to_8399,8349.5,10,10,3,6,0.016337700000000004,0.005382,0.04717200000000001,0.06441800000000002,0.018523844444444448,0.007689571428571428,0.016337700000000004,0.005382,0.04717200000000001,0.06441800000000002,0.018523844444444448,0.007689571428571428,0.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
15,8300_to_8399,8349.5,2,2,2,2,0.004360999999999996,0,0.008721999999999992,0.008721999999999992,0.008721999999999992,NA,0.004360999999999996,0,0.008721999999999992,0.008721999999999992,0.008721999999999992,NA,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0
16,8300_to_8399,8349.5,6,6,3,6,0.0057935,0.007601749999999999,0.013134999999999999,0.021768999999999997,0.011583133333333332,0.015201833333333333,0.0057935,0.007601749999999999,0.013134999999999999,0.021768999999999997,0.011583133333333332,0.015201833333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0
18,8300_to_8399,8349.5,6,6,1,1,0.0036711666666666663,0.0036711666666666663,0.013248,0.022014,0.007340333333333332,0.007340333333333332,0.0036711666666666663,0.0036711666666666663,0.013248,0.022014,0.007340333333333332,0.007340333333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8300_to_8399,8349.5,20,20,2,12,0.023078099999999997,0.022293555555555553,0.025826000000000002,0.090041,0.03353131578947369,0.029246941176470587,0.023078099999999997,0.022293555555555553,0.025826000000000002,0.090041,0.03353131578947369,0.029246941176470587,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0
20,8300_to_8399,8349.5,7,7,7,7,0.003712285714285714,0,0.008662999999999997,0.013008999999999996,0.007421142857142857,NA,0.003712285714285714,0,0.008662999999999997,0.013008999999999996,0.007421142857142857,NA,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0
21,8300_to_8399,8349.5,17,17,4,14,0.03559817647058823,0.007395285714285715,0.034438,0.077957,0.022423323529411766,0.01422098901098901,0.03559817647058823,0.007395285714285715,0.034438,0.077957,0.022423323529411766,0.01422098901098901,0.8235294117647058,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0
22,8300_to_8399,8349.5,17,17,3,11,0.009296588235294117,0.008547266666666666,0.017115,0.029990999999999997,0.012408764705882352,0.011268571428571428,0.009296588235294117,0.008547266666666666,0.017115,0.029990999999999997,0.012408764705882352,0.011268571428571428,0.8823529411764706,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0
27,8300_to_8399,8349.5,26,26,1,1,0.012905769230769228,0.012905769230769228,0.042138,0.072575,0.016865052307692308,0.016865052307692308,0.012905769230769228,0.012905769230769228,0.042138,0.072575,0.016865052307692308,0.016865052307692308,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,8300_to_8399,8349.5,13,13,7,12,0.00504046153846154,0.0054195,0.022128000000000005,0.030848000000000007,0.010076333333333335,0.010837666666666666,0.00504046153846154,0.0054195,0.022128000000000005,0.030848000000000007,0.010076333333333335,0.010837666666666666,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0
34,8300_to_8399,8349.5,11,11,3,3,0.01771390909090909,0.006969599999999999,0.05145800000000001,0.077683,0.028638618181818183,0.0113542,0.01771390909090909,0.006969599999999999,0.05145800000000001,0.077683,0.028638618181818183,0.0113542,0.45454545454545453,0.45454545454545453,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0
35,8300_to_8399,8349.5,9,9,4,9,0.0028973333333333325,4.75e-6,0.008695999999999999,0.017386,0.005790833333333332,6.166666666666666e-6,0.0028973333333333325,4.75e-6,0.008695999999999999,0.017386,0.005790833333333332,6.166666666666666e-6,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0,0,0,0
4,8300_to_8399,8349.5,17,17,3,3,0.04981505882352943,0.006877866666666668,0.051294000000000006,0.08601900000000001,0.026768764705882356,0.013427085714285714,0.04981505882352943,0.006877866666666668,0.051294000000000006,0.08601900000000001,0.026768764705882356,0.013427085714285714,0.8823529411764706,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0
7,8300_to_8399,8349.5,8,8,7,8,0.004386750000000001,0.008711,0.013324999999999997,0.026442999999999994,0.008771857142857142,0.017422,0.004386750000000001,0.008711,0.013324999999999997,0.026442999999999994,0.008771857142857142,0.017422,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0
8,8300_to_8399,8349.5,5,5,4,4,0.0042664,0.0063795,0.008557999999999998,0.017089999999999998,0.008530799999999998,0.012759,0.0042664,0.0063795,0.008557999999999998,0.017089999999999998,0.008530799999999998,0.012759,0.4,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0
9,8300_to_8399,8349.5,7,7,1,7,0.0043112857142857145,0.0043112857142857145,0.008655999999999999,0.012973999999999998,0.008620761904761905,0.008620761904761905,0.0043112857142857145,0.0043112857142857145,0.008655999999999999,0.012973999999999998,0.008620761904761905,0.008620761904761905,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8400_to_8499,8449.5,7,7,5,7,0.004003857142857143,0.0023465,0.009330999999999999,0.014029999999999999,0.007997047619047619,0.004693,0.004003857142857143,0.0023465,0.009330999999999999,0.014029999999999999,0.007997047619047619,0.004693,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0
10,8400_to_8499,8449.5,14,14,10,11,0.010671785714285714,0.00236925,0.032239000000000004,0.05111500000000001,0.020101065934065934,0.004737166666666666,0.010671785714285714,0.00236925,0.032239000000000004,0.05111500000000001,0.020101065934065934,0.004737166666666666,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,0,0,0
12,8400_to_8499,8449.5,7,7,4,5,0.00864357142857143,0.00116575,0.009350999999999995,0.023298999999999993,0.011974190476190473,0.002329166666666667,0.00864357142857143,0.00116575,0.009350999999999995,0.023298999999999993,0.011974190476190473,0.002329166666666667,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0
13,8400_to_8499,8449.5,10,10,5,7,0.0177301,0.0028048,0.046229,0.065051,0.02344602222222222,0.0056058,0.0177301,0.0028048,0.046229,0.065051,0.02344602222222222,0.0056058,0.5,0.2,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0
15,8400_to_8499,8449.5,2,2,2,2,0.0023295000000000004,0,0.004659000000000001,0.004659000000000001,0.004659000000000001,NA,0.0023295000000000004,0,0.004659000000000001,0.004659000000000001,0.004659000000000001,NA,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0
16,8400_to_8499,8449.5,6,6,5,6,0.0046689999999999995,0.0070165,0.009402,0.018713999999999995,0.009332666666666666,0.014033,0.0046689999999999995,0.0070165,0.009402,0.018713999999999995,0.009332666666666666,0.014033,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0
18,8400_to_8499,8449.5,6,6,1,1,0.003979333333333334,0.003979333333333334,0.014504,0.019183,0.007956,0.007956,0.003979333333333334,0.003979333333333334,0.014504,0.019183,0.007956,0.007956,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8400_to_8499,8449.5,20,20,5,11,0.0258367,0.008016571428571428,0.018708999999999996,0.088539,0.035566136842105266,0.013370571428571428,0.0258367,0.008016571428571428,0.018708999999999996,0.088539,0.035566136842105266,0.013370571428571428,0.35,0.25,0.15,0.15,0.1,0,0,0,0,0,0,0,0,0
20,8400_to_8499,8449.5,7,7,6,7,0.007331285714285713,0.0046365,0.014039999999999999,0.028031999999999994,0.01465742857142857,0.009273,0.007331285714285713,0.0046365,0.014039999999999999,0.028031999999999994,0.01465742857142857,0.009273,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0
21,8400_to_8499,8449.5,17,17,3,15,0.03426258823529412,0.017885066666666668,0.02794799999999999,0.065307,0.02406225,0.0190552,0.03426258823529412,0.017885066666666668,0.02794799999999999,0.065307,0.02406225,0.0190552,0.8823529411764706,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0
22,8400_to_8499,8449.5,17,17,2,7,0.013470941176470585,0.011911399999999997,0.018333,0.045893,0.02048564705882353,0.017636857142857145,0.013470941176470585,0.011911399999999997,0.018333,0.045893,0.02048564705882353,0.017636857142857145,0.8823529411764706,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0
27,8400_to_8499,8449.5,26,26,2,2,0.020126807692307697,0.020928839999999997,0.053239,0.105354,0.029998840000000002,0.03075434,0.020126807692307697,0.020928839999999997,0.053239,0.105354,0.029998840000000002,0.03075434,0.9615384615384616,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0
28,8400_to_8499,8449.5,13,13,5,13,0.005016461538461539,0.006204166666666667,0.018570000000000003,0.027937000000000003,0.010028461538461538,0.012405000000000001,0.005016461538461539,0.006204166666666667,0.018570000000000003,0.027937000000000003,0.010028461538461538,0.012405000000000001,0.46153846153846156,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0,0,0
34,8400_to_8499,8449.5,11,11,3,3,0.02298972727272727,0.007471,0.046239,0.074408,0.03520054545454545,0.012162,0.02298972727272727,0.007471,0.046239,0.074408,0.03520054545454545,0.012162,0.45454545454545453,0.45454545454545453,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0
35,8400_to_8499,8449.5,9,9,7,9,0.004674000000000001,0.010912333333333331,0.014109,0.028099,0.009342277777777777,0.021824,0.004674000000000001,0.010912333333333331,0.014109,0.028099,0.009342277777777777,0.021824,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0
4,8400_to_8499,8449.5,17,17,3,3,0.031159117647058837,0.0101916,0.027889000000000014,0.06954900000000001,0.025102294117647063,0.018797771428571426,0.031159117647058837,0.0101916,0.027889000000000014,0.06954900000000001,0.025102294117647063,0.018797771428571426,0.8823529411764706,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0
7,8400_to_8499,8449.5,8,8,7,8,0.00465725,0.004651499999999999,0.009303,0.018576,0.009305714285714285,0.009302999999999999,0.00465725,0.004651499999999999,0.009303,0.018576,0.009305714285714285,0.009302999999999999,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0
8,8400_to_8499,8449.5,5,5,4,5,0.0018461999999999999,1.5e-6,0.004606000000000001,0.009215000000000001,0.0036886,3e-6,0.0018461999999999999,1.5e-6,0.004606000000000001,0.009215000000000001,0.0036886,3e-6,0.4,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0
9,8400_to_8499,8449.5,7,7,1,7,0.005346571428571428,0.005346571428571428,0.014105,0.023467,0.010689619047619047,0.010689619047619047,0.005346571428571428,0.005346571428571428,0.014105,0.023467,0.010689619047619047,0.010689619047619047,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8500_to_8599,8549.5,7,7,6,7,0.002686285714285714,0.0070279999999999995,0.014051,0.018744,0.005367904761904762,0.014055999999999999,0.002686285714285714,0.0070279999999999995,0.014051,0.018744,0.005367904761904762,0.014055999999999999,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0
10,8500_to_8599,8549.5,14,14,6,6,0.012651214285714283,0.0066222,0.013724,0.046452,0.022119549450549447,0.0132428,0.012651214285714283,0.0066222,0.013724,0.046452,0.022119549450549447,0.0132428,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,0,0,0,0,0,0,0
12,8500_to_8599,8549.5,7,7,2,4,0.00671642857142857,0.00944475,0.023842,0.033158999999999994,0.013428380952380952,0.018888166666666664,0.00671642857142857,0.00944475,0.023842,0.033158999999999994,0.013428380952380952,0.018888166666666664,0.5714285714285714,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,0
13,8500_to_8599,8549.5,10,10,3,10,0.0222236,0.00981325,0.03255600000000001,0.06967100000000001,0.023044977777777777,0.01302035714285714,0.0222236,0.00981325,0.03255600000000001,0.06967100000000001,0.023044977777777777,0.01302035714285714,0.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
15,8500_to_8599,8549.5,2,2,2,2,0.0023330000000000017,0,0.0046660000000000035,0.0046660000000000035,0.0046660000000000035,NA,0.0023330000000000017,0,0.0046660000000000035,0.0046660000000000035,0.0046660000000000035,NA,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0
16,8500_to_8599,8549.5,6,6,5,5,0.0015888333333333338,1e-6,0.004882000000000003,0.009498000000000003,0.0031740666666666677,2e-6,0.0015888333333333338,1e-6,0.004882000000000003,0.009498000000000003,0.0031740666666666677,2e-6,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0
18,8500_to_8599,8549.5,6,6,1,1,7.896666666666667e-4,7.896666666666667e-4,0.00472,0.004724,0.0015766666666666668,0.0015766666666666668,7.896666666666667e-4,7.896666666666667e-4,0.00472,0.004724,0.0015766666666666668,0.0015766666666666668,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8500_to_8599,8549.5,20,20,9,18,0.017456000000000006,0.010514875,0.022966000000000004,0.064921,0.024412157894736847,0.006970178571428571,0.017456000000000006,0.010514875,0.022966000000000004,0.064921,0.024412157894736847,0.006970178571428571,0.4,0.15,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0
20,8500_to_8599,8549.5,7,7,6,7,0.006020714285714285,0.0023265,0.014106999999999996,0.028168999999999993,0.012039142857142856,0.004653,0.006020714285714285,0.0023265,0.014106999999999996,0.028168999999999993,0.012039142857142856,0.004653,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0
21,8500_to_8599,8549.5,17,17,9,15,0.010093999999999999,0.005367166666666666,0.013848,0.03734799999999999,0.014269514705882351,0.010121,0.010093999999999999,0.005367166666666666,0.013848,0.03734799999999999,0.014269514705882351,0.010121,0.35294117647058826,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0,0,0
22,8500_to_8599,8549.5,17,17,6,13,0.010329470588235296,0.006670888888888889,0.009368999999999999,0.03232,0.015291455882352941,0.011799777777777777,0.010329470588235296,0.006670888888888889,0.009368999999999999,0.03232,0.015291455882352941,0.011799777777777777,0.5294117647058824,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0
27,8500_to_8599,8549.5,26,26,2,2,0.06451807692307693,0.01896796,0.08011900000000002,0.12780600000000003,0.025042486153846154,0.018872113333333333,0.06451807692307693,0.01896796,0.08011900000000002,0.12780600000000003,0.025042486153846154,0.018872113333333333,0.9615384615384616,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0
28,8500_to_8599,8549.5,13,13,6,12,0.006856538461538463,0.006954333333333333,0.023927000000000007,0.042489000000000006,0.01370523076923077,0.013903733333333333,0.006856538461538463,0.006954333333333333,0.023927000000000007,0.042489000000000006,0.01370523076923077,0.013903733333333333,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0,0
34,8500_to_8599,8549.5,11,11,2,2,0.012404545454545446,9.358000000000002e-4,0.041934,0.046599,0.009324072727272727,0.0018694666666666667,0.012404545454545446,9.358000000000002e-4,0.041934,0.046599,0.009324072727272727,0.0018694666666666667,0.9090909090909091,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0
35,8500_to_8599,8549.5,9,9,4,8,0.0031131111111111103,0.0027982,0.009345,0.018694999999999996,0.0062192777777777776,0.005594399999999999,0.0031131111111111103,0.0027982,0.009345,0.018694999999999996,0.0062192777777777776,0.005594399999999999,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0,0,0,0
4,8500_to_8599,8549.5,17,17,2,3,0.040078941176470595,0.006820733333333333,0.046778,0.061048000000000005,0.02146908823529412,0.012493199999999998,0.040078941176470595,0.006820733333333333,0.046778,0.061048000000000005,0.02146908823529412,0.012493199999999998,0.8823529411764706,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0
7,8500_to_8599,8549.5,8,8,7,7,0.0029278749999999986,1e-6,0.009493999999999995,0.018758999999999987,0.005853035714285711,2e-6,0.0029278749999999986,1e-6,0.009493999999999995,0.018758999999999987,0.005853035714285711,2e-6,0.25,0.125,0.125,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0
8,8500_to_8599,8549.5,5,5,5,5,0.002767,0,0.0046170000000000004,0.009235,0.0055320000000000005,NA,0.002767,0,0.0046170000000000004,0.009235,0.0055320000000000005,NA,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0
9,8500_to_8599,8549.5,7,7,6,7,0.003379571428571429,1.5e-6,0.014343,0.018981,0.0067540000000000005,3e-6,0.003379571428571429,1.5e-6,0.014343,0.018981,0.0067540000000000005,3e-6,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0
1,8600_to_8699,8649.5,7,7,6,7,0.0018594285714285716,3e-6,0.004354000000000001,0.008678000000000002,0.0037159047619047623,6e-6,0.0018594285714285716,3e-6,0.004354000000000001,0.008678000000000002,0.0037159047619047623,6e-6,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0
10,8600_to_8699,8649.5,14,14,8,9,0.005291000000000001,0.00324575,0.018135000000000002,0.031138,0.009731912087912088,0.006490166666666666,0.005291000000000001,0.00324575,0.018135000000000002,0.031138,0.009731912087912088,0.006490166666666666,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0,0,0,0,0,0
12,8600_to_8699,8649.5,7,7,3,4,0.012372,0.009496,0.017618000000000005,0.034873,0.01571152380952381,0.008626799999999999,0.012372,0.009496,0.017618000000000005,0.034873,0.01571152380952381,0.008626799999999999,0.7142857142857143,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0
13,8600_to_8699,8649.5,10,10,3,3,0.012868699999999988,0.001063125,0.012877999999999985,0.02997999999999999,0.009710866666666663,0.002123392857142857,0.012868699999999988,0.001063125,0.012877999999999985,0.02997999999999999,0.009710866666666663,0.002123392857142857,0.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
15,8600_to_8699,8649.5,2,2,2,2,0.002164500000000001,0,0.004329000000000002,0.004329000000000002,0.004329000000000002,NA,0.002164500000000001,0,0.004329000000000002,0.004329000000000002,0.004329000000000002,NA,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0
16,8600_to_8699,8649.5,6,6,4,5,0.0022128333333333336,0.004412666666666666,0.013231,0.013246,0.004421133333333333,0.008824,0.0022128333333333336,0.004412666666666666,0.013231,0.013246,0.004421133333333333,0.008824,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0
18,8600_to_8699,8649.5,6,6,1,1,0.004402166666666666,0.004402166666666666,0.008929,0.017664,0.008801933333333333,0.008801933333333333,0.004402166666666666,0.004402166666666666,0.008929,0.017664,0.008801933333333333,0.008801933333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8600_to_8699,8649.5,20,20,5,17,0.028415700000000006,0.02171172727272727,0.021504,0.08928199999999999,0.03820156842105263,0.017738618181818183,0.028415700000000006,0.02171172727272727,0.021504,0.08928199999999999,0.03820156842105263,0.017738618181818183,0.55,0.25,0.1,0.05,0.05,0,0,0,0,0,0,0,0,0
20,8600_to_8699,8649.5,7,7,6,7,0.006258142857142858,0.004357,0.017797,0.026522999999999998,0.012511714285714286,0.008714,0.006258142857142858,0.004357,0.017797,0.026522999999999998,0.012511714285714286,0.008714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0
21,8600_to_8699,8649.5,17,17,6,15,0.013802529411764703,0.005054454545454546,0.05038900000000001,0.076088,0.01808780882352941,0.0057556,0.013802529411764703,0.005054454545454546,0.05038900000000001,0.076088,0.01808780882352941,0.0057556,0.6470588235294118,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0
22,8600_to_8699,8649.5,17,17,4,10,0.014369176470588232,0.008178818181818181,0.013151999999999999,0.03881499999999999,0.016406632352941174,0.008468799999999999,0.014369176470588232,0.008178818181818181,0.013151999999999999,0.03881499999999999,0.016406632352941174,0.008468799999999999,0.6470588235294118,0.23529411764705882,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0
27,8600_to_8699,8649.5,26,26,1,1,0.005308269230769232,0.005308269230769232,0.03151,0.04891000000000001,0.010507092307692308,0.010507092307692308,0.005308269230769232,0.005308269230769232,0.03151,0.04891000000000001,0.010507092307692308,0.010507092307692308,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,8600_to_8699,8649.5,13,13,5,13,0.006707692307692308,0.007764222222222224,0.026368000000000003,0.04402600000000001,0.013410205128205128,0.01552288888888889,0.006707692307692308,0.007764222222222224,0.026368000000000003,0.04402600000000001,0.013410205128205128,0.01552288888888889,0.6923076923076923,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0,0,0
34,8600_to_8699,8649.5,11,11,6,9,0.009424727272727272,0.0043324,0.02173600000000001,0.039103,0.015709090909090905,0.0086628,0.009424727272727272,0.0043324,0.02173600000000001,0.039103,0.015709090909090905,0.0086628,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0,0,0
35,8600_to_8699,8649.5,9,9,7,9,0.004320222222222222,0.001437,0.012964,0.025903,0.008637111111111111,0.0028733333333333336,0.004320222222222222,0.001437,0.012964,0.025903,0.008637111111111111,0.0028733333333333336,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0,0,0,0,0,0
4,8600_to_8699,8649.5,17,17,3,3,0.04834064705882353,0.0028042666666666665,0.05111800000000001,0.06816000000000001,0.017681573529411767,0.005523371428571428,0.04834064705882353,0.0028042666666666665,0.05111800000000001,0.06816000000000001,0.017681573529411767,0.005523371428571428,0.8823529411764706,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0
7,8600_to_8699,8649.5,8,8,8,8,0.002179375,0,0.008804999999999997,0.013102999999999997,0.0043570357142857135,NA,0.002179375,0,0.008804999999999997,0.013102999999999997,0.0043570357142857135,NA,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0,0,0,0,0
